SERIAL,POSTCODE_2021,latitude_o,longitude_o,D3_2021
204125891,HG1,53.9999818,-1.5353201,4
204125903,SO42,50.8151761,-1.5366074,4
204126179,SE23,51.4414858,-0.0491513,3
204126226,SW17,51.4307971,-0.1648874,4
204126257,PE20,52.9312795,-0.1038179,4
204126365,GU7,51.1896186,-0.6121645,4
204126396,B19,52.4971338,-1.9057716,4
204126437,DE4,53.1268023,-1.5654429,3
204126441,SS0,51.546671,0.6877161,4
204127055,MK40,52.1378368,-0.4764099,3
204127338,SN3,51.5616826,-1.7456549,4
204127851,LN1,53.2609265,-0.5924173,4
204128607,SO31,50.8700098,-1.2998114,4
204130310,S17,53.3213081,-1.5289135,4
204130727,S25,53.3658458,-1.2168611,5
204131319,BH11,50.7622035,-1.9198635,3
204131686,SE5,51.4738341,-0.0914963,3
204131806,PL7,50.3927332,-4.0456918,3
204132110,SE1,51.4991997,-0.0916245,4
204132320,SR1,54.9061193,-1.3782118,3
204132471,RM20,51.4784335,0.2847884,4
204132539,TW4,51.4654671,-0.3879716,4
204133849,SE1,51.4991997,-0.0916245,3
204134040,N4,51.5700217,-0.1043503,3
204134214,B63,52.4514517,-2.0699158,4
204134975,LS9,53.7995059,-1.510182,3
204135142,NR14,52.5626096,1.3761424,5
204136006,E14,51.5061699,-0.0184998,3
204136174,DL8,54.2928606,-1.7868123,4
204136181,L3,53.4084083,-2.984451,3
204136277,SO31,50.8700098,-1.2998114,4
204136285,IP6,52.1326541,1.110843,4
204136346,TN34,50.8650015,0.5821191,4
204136816,ML7,55.8299394,-3.7954225,4
204137303,G21,55.8822282,-4.2201317,3
204137333,EH52,55.9383479,-3.485057,4
204137567,IV3,57.4764724,-4.2479131,4
204137739,EH9,55.9330122,-3.1853241,3
204137929,AB22,57.1865864,-2.1223591,4
204138192,EH6,55.9725098,-3.1753754,4
204138540,DD8,56.6558721,-2.9220215,3
204138649,EH22,55.8850462,-3.0607492,4
204139327,LL12,53.0875778,-2.9891854,3
204139516,CF10,51.4748057,-3.1731995,4
204139623,SA70,51.6725248,-4.7416638,4
204140969,SP4,51.1660243,-1.7660031,4
204143380,NG31,52.9144482,-0.6420228,3
204144143,HX7,53.7392443,-2.0085802,5
204144192,NE66,55.4286568,-1.7296243,4
204144459,B73,52.5537182,-1.841907,3
204144478,TN26,51.0964754,0.797358,3
204145489,LA9,54.3254145,-2.743368,4
204145674,HA5,51.5949876,-0.3862778,3
204148272,NE68,55.5798149,-1.6589189,3
204148367,YO16,54.0956952,-0.2020607,3
204148537,TR7,50.4138677,-5.0748401,4
204149051,TN11,51.2070078,0.2646847,4
204149162,PO7,50.8829409,-1.0406889,3
204149352,CV37,52.1827385,-1.715127,4
204149917,RG31,51.4566563,-1.0456059,5
204149944,GU19,51.3599273,-0.6919847,3
204150008,CV22,52.359079,-1.2784656,4
204151086,NE61,55.1782661,-1.6872652,3
204151527,BH9,50.749635,-1.8727345,3
204151542,HG1,53.9999818,-1.5353201,3
204174983,KT22,51.3015607,-0.3393496,4
204175290,NG31,52.9144482,-0.6420228,4
204176240,IP11,51.9675191,1.3411933,4
204176439,IP22,52.3759592,1.0527441,4
204176547,DY1,52.5164236,-2.0965765,3
204177065,SS9,51.5547671,0.651723,4
204177973,DT1,50.7118787,-2.4448216,3
204178421,SW19,51.4241552,-0.2029208,3
204178713,GL11,51.6901084,-2.357213,3
204179242,CA15,54.7122276,-3.4809087,4
204179978,RG40,51.4001248,-0.8360988,4
204179995,RG19,51.3912084,-1.2443747,4
204181690,SE27,51.4305427,-0.1023126,3
204182411,SN15,51.4723,-2.0830579,4
204182461,WF2,53.6723728,-1.5124139,3
204182688,OX16,52.0625051,-1.3425431,4
204183617,DD6,56.4363293,-2.9262534,3
204183976,SA1,51.6266504,-3.9402316,4
204184186,SA4,51.6732535,-4.0486716,4
204200028,IP33,52.2429658,0.7086249,4
204200089,PO14,50.8387029,-1.2188991,5
204200153,PE11,52.8055261,-0.1668409,3
204200188,DE11,52.7727609,-1.556556,4
204200764,TN12,51.1724422,0.4445547,4
204200827,GU4,51.2432497,-0.5403949,4
204200829,CM23,51.872518,0.1583719,4
204200891,W1U,51.5187153,-0.1534804,3
204200986,BN22,50.7896229,0.2838081,4
204201026,CA1,54.8858561,-2.9124405,5
204201079,GL13,51.692474,-2.4613325,4
204201250,DN31,53.5699931,-0.0891049,3
204201666,EN3,51.6604157,-0.0366574,4
204201912,SA14,51.735052,-4.1062507,4
204201913,DE55,53.1022937,-1.3722605,4
204201941,W2,51.5151251,-0.1854875,3
204201942,TQ13,50.5945854,-3.7176059,4
204202004,CO13,51.8389206,1.2367597,3
204202064,DE6,52.9922845,-1.7179509,3
204202070,LN13,53.265048,0.1836393,4
204202102,BS4,51.435356,-2.5636106,3
204202149,CH1,53.2022603,-2.9089758,4
204202245,PO19,50.8382074,-0.7783183,5
204202310,N7,51.5534256,-0.118356,4
204202397,GL2,51.8431569,-2.2702834,4
204202401,GL18,51.9416934,-2.4150411,4
204202418,NR2,52.6291722,1.2800286,3
204202462,ME10,51.3436099,0.735349,3
204202475,CV34,52.2816351,-1.5783799,4
204202612,DE21,52.9340572,-1.4320438,4
204202638,DN31,53.5699931,-0.0891049,4
204202756,NE38,54.8934927,-1.5247917,4
204202791,PL28,50.5327501,-4.9673308,5
204202933,E16,51.5105927,0.0289721,3
204203108,DE73,52.8472038,-1.438215,4
204203129,IP18,52.3304822,1.6707696,4
204203264,MK17,51.997579,-0.6993948,4
204203280,PO7,50.8829409,-1.0406889,5
204203635,CT21,51.0725975,1.0760693,4
204203758,EX16,50.9226683,-3.4916806,3
204203809,RH7,51.1746946,-0.0182314,5
204203843,GU26,51.1142993,-0.75038,3
204203901,BH22,50.8053042,-1.888586,3
204203989,NG24,53.0696884,-0.7990824,3
204204034,W3,51.5106335,-0.2679031,4
204204186,OL8,53.5258859,-2.1173031,4
204204268,TN22,50.9820991,0.1003886,3
204204749,GL50,51.900632,-2.0818521,4
204204765,NE29,55.01176,-1.4654419,3
204204916,SL4,51.4752709,-0.6274221,4
204204978,PR25,53.6945907,-2.6937368,4
204205049,PE36,52.9394294,0.5087246,4
204205072,W10,51.5230766,-0.2176568,3
204205404,LE15,52.6564368,-0.7019964,4
204205409,NN17,52.5010487,-0.6842686,3
204205627,E14,51.5061699,-0.0184998,4
204205769,PE27,52.3315399,-0.0713853,4
204206229,CA12,54.6025378,-3.1344633,3
204206303,DA11,51.4344917,0.3506663,3
204206514,ME10,51.3436099,0.735349,4
204206525,LS26,53.7518196,-1.4495543,3
204206576,LN6,53.2002374,-0.6001511,5
204206702,W12,51.5083087,-0.2407824,3
204206868,LE17,52.4675874,-1.1778293,4
204206944,B7,52.4941549,-1.8723775,3
204207083,B78,52.6055691,-1.6733206,4
204207383,PL6,50.418712,-4.1156868,4
204207385,BN1,50.8423629,-0.1395112,3
204207485,BD19,53.7273298,-1.7141196,4
204207490,DE24,52.8891675,-1.4528507,5
204207598,TA1,51.0132224,-3.1028526,4
204207716,SW2,51.4493013,-0.1198466,3
204207771,DE55,53.1022937,-1.3722605,4
204207859,BA22,50.9695037,-2.6381055,4
204207869,NN1,52.2416489,-0.8883002,4
204207912,CV5,52.412484,-1.555389,4
204207913,GL1,51.8593662,-2.2437389,5
204207980,WR6,52.2298799,-2.3821575,4
204207997,BN9,50.795683,0.0498051,3
204208122,TW14,51.4533965,-0.4217772,4
204208154,TN34,50.8650015,0.5821191,3
204208499,DE23,52.9003792,-1.4978936,3
204208584,TW11,51.4263148,-0.3317674,3
204208602,BR8,51.3985498,0.1743791,4
204208635,WV1,52.5864721,-2.1158825,4
204208706,DA12,51.4278035,0.3871907,4
204208725,KT7,51.3881177,-0.3337295,4
204208807,BS23,51.3430959,-2.9718955,5
204209103,CB4,52.2229046,0.1298349,5
204209273,HP20,51.8200483,-0.8054056,4
204209304,WC1R,51.5196199,-0.1158498,5
204209351,NR3,52.6432723,1.2917283,3
204209415,RM7,51.5748451,0.1687782,3
204209440,SO19,50.9019834,-1.354918,3
204209470,M32,53.4508922,-2.3094048,4
204209573,SW7,51.4962781,-0.1770136,4
204209578,HP22,51.8076076,-0.7693074,4
204209657,PO19,50.8382074,-0.7783183,4
204209728,SO40,50.9129875,-1.5038949,4
204209735,M4,53.4848676,-2.2300315,4
204209915,B63,52.4514517,-2.0699158,3
204209928,CB4,52.2229046,0.1298349,4
204209941,RH14,51.0330425,-0.4847114,3
204210127,TW11,51.4263148,-0.3317674,3
204210171,PE37,52.6410311,0.6995141,4
204210184,SG7,52.0045147,-0.1754105,3
204210189,CM0,51.6627266,0.8342244,5
204210295,CT21,51.0725975,1.0760693,4
204210429,S72,53.5786497,-1.3911586,5
204210564,LE15,52.6564368,-0.7019964,4
204210731,BA20,50.937984,-2.6452044,3
204210797,SW17,51.4307971,-0.1648874,4
204210929,WC1V,51.5180929,-0.1165884,3
204210976,NE11,54.9399167,-1.6358329,4
204210994,CA15,54.7122276,-3.4809087,4
204211038,RM7,51.5748451,0.1687782,4
204211043,TR2,50.2545424,-4.9504488,4
204211164,DD9,56.7482711,-2.6683631,4
204211178,AB14,57.1004493,-2.2713239,4
204211181,IV3,57.4764724,-4.2479131,4
204211222,FK20,56.4054262,-4.6401017,4
204211506,FK7,56.0964876,-3.9179582,4
204211509,KW1,58.4566982,-3.1224058,4
204211518,EH41,55.9483721,-2.7767292,4
204211678,AB30,56.8467032,-2.4778654,4
204211753,IV55,57.4561945,-6.6097781,3
204211839,HS6,57.601656,-7.3011311,4
204211884,PH33,56.8218973,-5.1122203,3
204211887,PH21,57.0898405,-4.0197579,4
204211973,AB35,57.0384103,-3.1496008,3
204211980,ML6,55.8677284,-3.9613387,5
204212028,EH9,55.9330122,-3.1853241,4
204212042,PH17,56.6864534,-4.3747262,3
204212053,KY10,56.2307947,-2.700065,3
204212059,TD7,55.5365991,-2.8730161,4
204212068,EH30,55.9856246,-3.3939638,3
204212107,PA11,55.8570966,-4.5846807,4
204212124,KY4,56.1140341,-3.3630354,3
204212178,KA6,55.416235,-4.504737,4
204212285,FK3,56.0107515,-3.7207793,4
204212346,KY15,56.2993375,-3.05442,5
204212378,FK10,56.1158189,-3.7831309,3
204212381,TQ2,50.4764111,-3.546236,5
204212426,AB12,57.1020973,-2.1129498,4
204212436,KY8,56.1972496,-3.0126117,4
204212470,LD1,52.2607456,-3.3662735,4
204212474,SA2,51.6191141,-3.9979674,4
204212507,LD3,51.9607697,-3.369993,3
204212597,NP16,51.6504671,-2.6898185,4
204212655,SA3,51.5817133,-4.0513777,4
204212658,NP25,51.8025304,-2.7242692,4
204212659,CF71,51.4609003,-3.4589993,5
204212662,SA15,51.6995488,-4.1678401,3
204212692,CF33,51.5255628,-3.6931827,4
204212805,LL14,52.9909507,-3.0533052,4
204212828,NP22,51.7712366,-3.2581432,3
204212963,NP20,51.5904204,-3.0065286,3
204212973,CF44,51.7182832,-3.4588338,4
204213159,SA14,51.735052,-4.1062507,3
204213215,LL17,53.2523853,-3.4370183,4
204213226,SY20,52.6147887,-3.81884,3
204213329,LL30,53.3180209,-3.8162186,4
204213470,LL22,53.2679053,-3.5977386,4
204213492,NP26,51.5909077,-2.7788809,4
204213596,SA42,52.0154537,-4.8524793,4
204213618,CF10,51.4748057,-3.1731995,4
204213703,SA13,51.6057851,-3.7258236,3
204213717,NP26,51.5909077,-2.7788809,4
204213741,NP7,51.8294388,-3.0112466,4
204213790,SY24,52.4727828,-4.0207042,4
204216606,NR30,52.6197388,1.7277361,3
204216618,PE30,52.7597146,0.4165056,4
204216630,PO13,50.8122549,-1.1810192,4
204216670,NG24,53.0696884,-0.7990824,3
204216710,LN4,53.1484011,-0.3799049,5
204217100,SE27,51.4305427,-0.1023126,4
204217135,AL1,51.7489129,-0.323756,4
204217209,E17,51.5869039,-0.0207805,3
204217228,DL3,54.5324842,-1.5715984,4
204217360,OL7,53.4907107,-2.1072525,3
204217423,DL5,54.6176722,-1.578451,3
204217508,BB5,53.754299,-2.37346,3
204217517,PO13,50.8122549,-1.1810192,4
204217591,TS19,54.5771805,-1.3433587,3
204217657,CT5,51.3534291,1.0349292,4
204217778,CM14,51.6186789,0.2921453,3
204217932,SO32,50.9493624,-1.2031646,4
204218073,HR2,52.0098796,-2.7854912,3
204218090,BS31,51.4087555,-2.4924616,4
204218196,CH1,53.2022603,-2.9089758,4
204218317,YO8,53.7812636,-1.0606474,5
204218424,CT5,51.3534291,1.0349292,4
204218486,KT13,51.368034,-0.4493546,5
204218648,SS6,51.5886238,0.6074751,3
204218803,HU18,53.9099131,-0.1689549,4
204218863,B75,52.578728,-1.808515,4
204219144,RH14,51.0330425,-0.4847114,4
204219230,DL1,54.529558,-1.5387005,4
204219274,LE19,52.5844805,-1.2064606,3
204219298,CW7,53.1899294,-2.5290755,4
204219305,TN15,51.302716,0.2746409,4
204219400,UB3,51.5052003,-0.4245561,4
204219494,CM19,51.7594581,0.0711651,4
204219550,HG4,54.1569575,-1.5666498,3
204219571,HU4,53.7362344,-0.4040642,3
204219780,GL7,51.7113826,-1.8967753,3
204220055,NR29,52.6942516,1.6362126,3
204220281,WV9,52.6376624,-2.1435341,5
204220300,SN3,51.5616826,-1.7456549,4
204220328,WF2,53.6723728,-1.5124139,5
204220361,SO31,50.8700098,-1.2998114,3
204220379,IP23,52.3073907,1.1200031,3
204220390,NR9,52.6336604,1.1078046,4
204220477,DE55,53.1022937,-1.3722605,3
204220554,B33,52.4802868,-1.7884156,4
204220830,W1U,51.5187153,-0.1534804,3
204220961,SS0,51.546671,0.6877161,4
204221146,TS24,54.6967403,-1.2111481,3
204221196,E14,51.5061699,-0.0184998,3
204221222,ME10,51.3436099,0.735349,3
204221329,GU14,51.2939331,-0.763558,5
204221349,SW15,51.4570342,-0.2284869,4
204221371,BA12,51.1708259,-2.1888898,3
204221469,CV21,52.3768752,-1.25063,3
204221470,WR9,52.2667884,-2.1583548,4
204221481,CM8,51.8055915,0.6374042,5
204221550,BS36,51.5257135,-2.4864768,4
204221663,SE1,51.4991997,-0.0916245,4
204221709,SE11,51.4898569,-0.1115597,3
204221739,HP19,51.8236624,-0.8280878,3
204221765,PL28,50.5327501,-4.9673308,3
204221942,NW1,51.5332718,-0.1438882,4
204222001,PO14,50.8387029,-1.2188991,4
204222090,BB3,53.6978859,-2.4662858,4
204222186,YO42,53.9238079,-0.7902264,4
204222263,HU17,53.8467937,-0.4287013,4
204222267,CB24,52.2782051,0.0817273,4
204222285,RG1,51.4512045,-0.9696684,3
204222351,SO41,50.7554651,-1.5665136,4
204222373,PL15,50.6330692,-4.3969382,4
204222379,NG6,52.9985112,-1.1921785,3
204222415,NN2,52.2625668,-0.8886515,4
204222497,DE13,52.8072661,-1.6937154,4
204222503,S6,53.4028113,-1.5130984,4
204222541,PL9,50.3547404,-4.087228,4
204249097,DE13,52.8072661,-1.6937154,3
204249131,WC2E,51.5118792,-0.1233747,4
204249156,ME5,51.348554,0.532612,3
204249245,SP7,51.0050805,-2.1843108,3
204249267,WS15,52.7585909,-1.9173233,4
204249551,TN3,51.1208107,0.2480518,4
204249664,NN17,52.5010487,-0.6842686,4
204249684,DY13,52.3367283,-2.2813551,3
204249874,RM6,51.5757994,0.1295444,4
204249884,BB9,53.8374035,-2.2156194,3
204250057,LE2,52.6073868,-1.1169519,4
204250156,B49,52.2178973,-1.866774,4
204250200,BB18,53.9145757,-2.1720306,4
204250280,RG7,51.3976703,-1.0774783,3
204250547,LN12,53.3292696,0.2640547,4
204250586,SM3,51.3712541,-0.2162485,3
204250731,BR5,51.3917166,0.1033934,3
204250998,CA10,54.6118806,-2.6584077,4
204251008,W1B,51.5143738,-0.1409766,3
204251020,BH9,50.749635,-1.8727345,4
204251028,MK46,52.1557959,-0.7020457,4
204251137,B98,52.3022428,-1.9130643,4
204251159,CV22,52.359079,-1.2784656,4
204251208,EN4,51.6491899,-0.1605104,3
204251285,HU2,53.7507551,-0.3406848,5
204251287,TS24,54.6967403,-1.2111481,3
204251298,SO50,50.9693035,-1.3404267,5
204251316,BH12,50.7374063,-1.9273505,4
204251426,BS1,51.4532627,-2.5935387,4
204251469,GU15,51.3355019,-0.7376588,3
204251512,E4,51.6218323,-0.0057248,5
204251737,B14,52.4173564,-1.8898132,3
204251738,B14,52.4173564,-1.8898132,3
204251773,BA13,51.2621061,-2.1816707,3
204251842,BH21,50.8125355,-1.974537,4
204251918,SE1,51.4991997,-0.0916245,3
204252049,PL10,50.3452071,-4.2112874,3
204252259,WD6,51.6573773,-0.2756334,4
204252281,TQ2,50.4764111,-3.546236,4
204252333,LE67,52.7156016,-1.362308,3
204252519,NE19,55.1795745,-2.0990756,3
204252627,M30,53.4843432,-2.3551494,3
204252650,RH16,51.0014151,-0.0983341,4
204252857,N4,51.5700217,-0.1043503,3
204252867,IP25,52.5865973,0.8391576,5
204252961,SG2,51.8965414,-0.1640911,3
204253356,LS27,53.7486959,-1.6035106,4
204253373,SW17,51.4307971,-0.1648874,4
204253407,NE20,55.0526955,-1.7874806,3
204253424,EC4Y,51.512938,-0.1088079,5
204253591,HP13,51.6344818,-0.7404825,3
204253809,SE16,51.4965989,-0.053091,4
204253976,OX2,51.7659091,-1.2807181,3
204254109,BA13,51.2621061,-2.1816707,5
204254116,IP28,52.3308885,0.5278417,3
204254235,PR3,53.8688401,-2.7203057,4
204254320,LN2,53.2571394,-0.5062171,4
204254468,SL3,51.4987413,-0.5516413,3
204254594,PO21,50.7850953,-0.6986558,3
204254708,TS18,54.5609693,-1.3240632,3
204254771,NE46,54.9790665,-2.1076079,3
204255014,KT1,51.4074987,-0.2982129,3
204255021,MK44,52.1965903,-0.4242789,5
204255172,DE15,52.7980963,-1.6087583,4
204256378,OX18,51.7628074,-1.5916671,3
204256423,BN11,50.8135706,-0.3771568,5
204256511,CM14,51.6186789,0.2921453,5
204256826,WF9,53.6063404,-1.3212719,3
204257215,CV8,52.3519562,-1.5420194,3
204257227,NN15,52.3822978,-0.7029196,4
204257297,CW1,53.1036281,-2.4360889,5
204257447,CR7,51.3991799,-0.1067344,3
204257500,WF5,53.6804698,-1.5764287,4
204257505,WF17,53.7188923,-1.6426028,5
204257536,CH41,53.3942234,-3.0326994,4
204257719,LE19,52.5844805,-1.2064606,4
204257795,CA14,54.6346926,-3.5380221,4
204257890,TN22,50.9820991,0.1003886,3
204257892,S70,53.5411537,-1.4749041,5
204257898,SP10,51.211413,-1.4845424,4
204257928,TS6,54.5656389,-1.1534611,3
204257934,GL51,51.8990355,-2.110465,3
204258038,N2,51.5900894,-0.1692626,3
204258057,B6,52.5051401,-1.8860786,3
204258142,LS28,53.8023004,-1.6700027,3
204258146,RM8,51.5572096,0.1293935,4
204258305,DE15,52.7980963,-1.6087583,4
204258364,B36,52.5042044,-1.7784585,4
204258416,B45,52.3885168,-2.0090938,3
204258527,HR1,52.0590736,-2.6797236,3
204258728,DE13,52.8072661,-1.6937154,4
204258800,L5,53.4248813,-2.9771396,4
204259139,BN2,50.8250741,-0.1010175,4
204259146,LE67,52.7156016,-1.362308,4
204259155,RG45,51.3715067,-0.7995721,5
204259353,E18,51.5927827,0.0249672,4
204259417,HR5,52.196357,-3.0367417,3
204259427,SW2,51.4493013,-0.1198466,4
204259595,CV9,52.5861653,-1.5616215,3
204259602,SM6,51.3614689,-0.1445371,5
204259841,PL19,50.5565609,-4.1547903,3
204259865,PE3,52.5843494,-0.2752554,4
204259895,M32,53.4508922,-2.3094048,4
204259921,SY12,52.9028027,-2.8954535,4
204260123,CV8,52.3519562,-1.5420194,3
204260333,N1,51.5377218,-0.0970473,4
204260363,S63,53.5185718,-1.3305698,3
204260373,EX16,50.9226683,-3.4916806,3
204260386,BL9,53.5918117,-2.2870531,3
204260568,GL16,51.795578,-2.6128048,3
204260604,SM5,51.3686674,-0.168793,3
204260627,GU51,51.2843531,-0.8424509,4
204260680,S36,53.5054492,-1.616598,4
204260980,PL6,50.418712,-4.1156868,4
204260986,SO22,51.0665077,-1.3356583,4
204261042,W1S,51.5112227,-0.1423455,4
204261059,DA1,51.4480982,0.209464,4
204261066,AL2,51.7191035,-0.3354863,3
204261068,GU1,51.2430276,-0.564939,4
204261189,BL3,53.5646619,-2.4321772,5
204261191,DE6,52.9922845,-1.7179509,4
204261356,YO7,54.2246863,-1.3514255,4
204261607,UB5,51.5431381,-0.3764324,3
204261902,E4,51.6218323,-0.0057248,3
204262079,TN34,50.8650015,0.5821191,3
204262211,NW9,51.5881194,-0.2552637,4
204262364,RG40,51.4001248,-0.8360988,4
204262590,BH25,50.75283,-1.6579866,4
204262615,N3,51.6002281,-0.193929,4
204262663,IP1,52.0668563,1.13956,4
204262665,RH4,51.2299509,-0.3347519,3
204262681,DH4,54.8540433,-1.4925925,5
204262789,WS12,52.7071392,-2.0024555,5
204262996,BR5,51.3917166,0.1033934,3
204263035,SG6,51.9790227,-0.2227304,4
204263139,LU7,51.9072379,-0.6629591,4
204263170,BD4,53.7763907,-1.7186609,4
204263196,SN3,51.5616826,-1.7456549,5
204263221,SY8,52.3650723,-2.6953443,4
204263458,WS1,52.5794509,-1.9786869,3
204263680,WA2,53.4108251,-2.5811919,3
204263886,W4,51.4912309,-0.2640107,4
204263926,NN11,52.2417044,-1.1794055,4
204263929,DH3,54.8727478,-1.5679921,4
204264069,PL22,50.403456,-4.6518896,4
204264251,SK13,53.4486314,-1.9643687,3
204264299,NN18,52.4779167,-0.7130298,4
204264494,W1D,51.5133117,-0.1327615,5
204264525,NN13,52.0340435,-1.1480035,5
204264569,TN22,50.9820991,0.1003886,3
204264759,BB7,53.8708936,-2.3888971,4
204264956,DH7,54.7897219,-1.6660103,4
204265137,BH21,50.8125355,-1.974537,4
204265158,KT12,51.3773192,-0.4083965,3
204265290,N7,51.5534256,-0.118356,5
204265291,DL1,54.529558,-1.5387005,3
204265721,B14,52.4173564,-1.8898132,5
204265823,DA13,51.3784991,0.3518275,3
204265840,RG30,51.4511542,-1.0147746,3
204266380,RH4,51.2299509,-0.3347519,3
204266454,CB9,52.0833705,0.439697,4
204266460,OX15,52.0303387,-1.4113905,4
204266905,OL3,53.5535469,-2.0115057,3
204267035,CM20,51.7753987,0.1026721,4
204267228,ME5,51.348554,0.532612,4
204267497,ML3,55.7699883,-4.0550162,4
204267647,DD7,56.5028985,-2.7195271,3
204267691,EH51,56.0110331,-3.6055066,4
204267764,KY15,56.2993375,-3.05442,4
204267846,IV27,58.2764191,-4.7971051,3
204267859,PH26,57.3300387,-3.6062492,4
204268002,ML6,55.8677284,-3.9613387,4
204268135,DG9,54.8777681,-5.0228028,4
204268173,KY4,56.1140341,-3.3630354,3
204268317,EH26,55.8334533,-3.2242391,3
204268447,FK17,56.2399069,-4.219863,4
204268485,EH2,55.9522871,-3.2022387,4
204268691,KW15,58.9800047,-2.9597106,3
204268740,KW8,58.1152848,-3.6650988,5
204268745,AB41,57.3739596,-2.1040725,3
204268813,G69,55.8756055,-4.1009988,4
204268987,EH23,55.8394658,-3.0509226,4
204269181,PA3,55.8515026,-4.4456692,4
204269194,EH10,55.9198652,-3.2111151,3
204269293,PA14,55.92732,-4.6642031,5
204269341,EH3,55.9519117,-3.2070932,4
204269435,KW15,58.9800047,-2.9597106,4
204269514,AB11,57.1392011,-2.0928839,3
204269531,DD8,56.6558721,-2.9220215,4
204269586,AB15,57.1375445,-2.16861,4
204269612,DD10,56.7487217,-2.4270468,3
204269625,FK7,56.0964876,-3.9179582,3
204269652,G74,55.7689037,-4.1752217,4
204269678,FK7,56.0964876,-3.9179582,4
204269707,AB21,57.2093798,-2.2016004,3
204269727,TD14,55.8673888,-2.1245054,4
204269800,G11,55.8733357,-4.3129733,3
204269949,ML2,55.7768458,-3.9138139,4
204270176,LL30,53.3180209,-3.8162186,4
204270275,LL14,52.9909507,-3.0533052,4
204270368,NP25,51.8025304,-2.7242692,4
204270486,SA10,51.6875078,-3.8007881,4
204270514,SA38,52.0402001,-4.476398,3
204270697,SA61,51.8001658,-4.9741219,5
204270841,CF37,51.6033134,-3.3343249,3
204271150,SA61,51.8001658,-4.9741219,3
204271162,CF82,51.6509975,-3.2379255,3
204271211,LL15,53.1031832,-3.3161613,3
204271334,LL30,53.3180209,-3.8162186,3
